DATUM | TYP | VSTUPNI CENA | VYSTUPNI CENA | ZISK/ZTRATA USD | AKTUALNI BALANCE
2024-05-21 18:00:00+00:00 | LONG  | 69788.22 | 69718.72 |    -2.31 USD |  1491.72 USD
2024-05-23 18:00:00+00:00 | LONG  | 67341.94 | 67804.05 |    12.35 USD |  1504.07 USD
2024-05-23 19:00:00+00:00 | LONG  | 67128.03 | 67974.72 |    23.26 USD |  1527.33 USD
2024-05-24 06:00:00+00:00 | LONG  | 66936.23 | 67167.98 |     6.15 USD |  1533.48 USD
2024-05-27 15:00:00+00:00 | SHORT | 70287.74 | 70137.39 |     3.64 USD |  1537.12 USD
2024-05-27 18:00:00+00:00 | SHORT | 69878.26 | 69590.59 |     7.45 USD |  1544.57 USD
2024-05-28 02:00:00+00:00 | LONG  | 68680.95 | 67755.59 |   -11.58 USD |  1532.99 USD
2024-05-30 17:00:00+00:00 | SHORT | 69430.02 | 68504.70 |    25.08 USD |  1558.07 USD
2024-05-31 15:00:00+00:00 | LONG  | 67202.55 | 67280.13 |     1.78 USD |  1559.85 USD
2024-05-31 16:00:00+00:00 | LONG  | 67124.23 | 67345.42 |     5.96 USD |  1565.80 USD
2024-05-31 17:00:00+00:00 | LONG  | 67280.13 | 67738.09 |    12.85 USD |  1578.66 USD
2024-06-07 17:00:00+00:00 | LONG  | 69805.09 | 69229.38 |   -11.84 USD |  1566.82 USD
2024-06-07 21:00:00+00:00 | LONG  | 69232.84 | 69347.93 |     2.79 USD |  1569.60 USD
2024-06-08 04:00:00+00:00 | LONG  | 69301.92 | 69302.01 |    -0.47 USD |  1569.13 USD
2024-06-08 05:00:00+00:00 | LONG  | 69279.67 | 69507.14 |     5.97 USD |  1575.10 USD
2024-06-09 00:00:00+00:00 | SHORT | 69262.52 | 69188.88 |     1.62 USD |  1576.72 USD
2024-06-09 02:00:00+00:00 | LONG  | 69188.88 | 69299.72 |     2.68 USD |  1579.41 USD
2024-06-11 01:00:00+00:00 | LONG  | 68481.59 | 68417.45 |    -2.32 USD |  1577.09 USD
2024-06-11 03:00:00+00:00 | LONG  | 68417.45 | 67840.19 |   -11.83 USD |  1565.26 USD
2024-06-11 04:00:00+00:00 | LONG  | 68016.16 | 67619.15 |   -11.74 USD |  1553.52 USD
2024-06-11 05:00:00+00:00 | LONG  | 67840.19 | 67531.56 |    -9.30 USD |  1544.22 USD
2024-06-11 10:00:00+00:00 | LONG  | 66886.69 | 66993.76 |     2.63 USD |  1546.84 USD
2024-06-11 11:00:00+00:00 | LONG  | 66818.70 | 66705.88 |    -3.73 USD |  1543.12 USD
2024-06-11 14:00:00+00:00 | LONG  | 66867.72 | 66435.81 |   -11.57 USD |  1531.54 USD
2024-06-11 15:00:00+00:00 | LONG  | 66246.60 | 66750.69 |    14.11 USD |  1545.65 USD
2024-06-11 16:00:00+00:00 | LONG  | 66435.81 | 67079.10 |    18.24 USD |  1563.89 USD
2024-06-11 19:00:00+00:00 | SHORT | 67486.09 | 67380.09 |     2.60 USD |  1566.50 USD
2024-06-11 20:00:00+00:00 | SHORT | 67233.96 | 67356.11 |    -4.03 USD |  1562.47 USD
2024-06-11 21:00:00+00:00 | SHORT | 67380.09 | 67347.59 |     0.47 USD |  1562.94 USD
2024-06-11 22:00:00+00:00 | SHORT | 67356.11 | 67195.72 |     4.18 USD |  1567.12 USD
2024-06-11 23:00:00+00:00 | SHORT | 67347.59 | 67082.24 |     7.25 USD |  1574.37 USD
2024-06-13 15:00:00+00:00 | LONG  | 66391.08 | 66887.48 |    14.24 USD |  1588.61 USD
2024-06-14 17:00:00+00:00 | LONG  | 65359.04 | 65513.09 |     4.20 USD |  1592.82 USD
2024-06-14 18:00:00+00:00 | LONG  | 65476.67 | 65717.99 |     6.86 USD |  1599.68 USD
2024-06-17 09:00:00+00:00 | LONG  | 65692.16 | 65780.01 |     2.19 USD |  1601.87 USD
2024-06-17 11:00:00+00:00 | LONG  | 65780.01 | 65231.23 |   -12.01 USD |  1589.86 USD
2024-06-17 13:00:00+00:00 | LONG  | 65231.23 | 65302.82 |     1.70 USD |  1591.56 USD
2024-06-18 01:00:00+00:00 | LONG  | 65079.96 | 65506.63 |    12.57 USD |  1604.13 USD
2024-06-18 15:00:00+00:00 | LONG  | 64622.93 | 64599.49 |    -1.21 USD |  1602.92 USD
2024-06-18 16:00:00+00:00 | LONG  | 64595.89 | 64664.97 |     1.66 USD |  1604.58 USD
2024-06-20 15:00:00+00:00 | LONG  | 64807.93 | 64927.71 |     3.23 USD |  1607.81 USD
2024-06-20 16:00:00+00:00 | LONG  | 64793.11 | 65092.61 |     8.81 USD |  1616.61 USD
2024-06-21 07:00:00+00:00 | LONG  | 64187.97 | 64091.48 |    -3.52 USD |  1613.09 USD
2024-06-21 08:00:00+00:00 | LONG  | 63642.78 | 63877.50 |     6.95 USD |  1620.04 USD
2024-06-23 15:00:00+00:00 | LONG  | 64060.29 | 64078.16 |     0.08 USD |  1620.12 USD
2024-06-23 23:00:00+00:00 | LONG  | 63208.93 | 63292.53 |     2.19 USD |  1622.32 USD
2024-06-24 00:00:00+00:00 | LONG  | 63009.40 | 62876.86 |    -4.75 USD |  1617.56 USD
2024-06-24 05:00:00+00:00 | LONG  | 62274.69 | 62427.18 |     4.47 USD |  1622.03 USD
2024-06-24 06:00:00+00:00 | LONG  | 62355.30 | 62619.83 |     8.11 USD |  1630.14 USD
2024-06-24 09:00:00+00:00 | LONG  | 61354.39 | 61265.20 |    -3.45 USD |  1626.69 USD
2024-06-24 11:00:00+00:00 | LONG  | 61265.20 | 61525.79 |     8.16 USD |  1634.85 USD
2024-06-24 12:00:00+00:00 | LONG  | 61143.25 | 61305.82 |     4.94 USD |  1639.80 USD
2024-06-24 16:00:00+00:00 | LONG  | 60090.59 | 60335.73 |     7.87 USD |  1647.67 USD
2024-06-24 17:00:00+00:00 | LONG  | 60185.13 | 59198.54 |   -12.36 USD |  1635.31 USD
2024-06-25 02:00:00+00:00 | SHORT | 60635.84 | 61337.77 |   -12.26 USD |  1623.04 USD
2024-06-25 03:00:00+00:00 | SHORT | 61272.24 | 61029.99 |     7.53 USD |  1630.58 USD
2024-06-25 05:00:00+00:00 | SHORT | 61029.99 | 60626.97 |    12.97 USD |  1643.55 USD
2024-06-28 19:00:00+00:00 | LONG  | 60111.64 | 60250.73 |     4.26 USD |  1647.81 USD
2024-06-28 20:00:00+00:00 | LONG  | 60132.86 | 60244.21 |     3.32 USD |  1651.13 USD
2024-06-28 22:00:00+00:00 | LONG  | 60244.21 | 60633.77 |    12.85 USD |  1663.98 USD
2024-07-02 14:00:00+00:00 | LONG  | 61978.49 | 61855.34 |    -4.63 USD |  1659.35 USD
2024-07-02 15:00:00+00:00 | LONG  | 61944.05 | 62058.89 |     3.35 USD |  1662.70 USD
2024-07-02 16:00:00+00:00 | LONG  | 61855.34 | 62267.88 |    13.36 USD |  1676.06 USD
2024-07-03 02:00:00+00:00 | LONG  | 61250.32 | 60803.38 |   -12.57 USD |  1663.49 USD
2024-07-03 03:00:00+00:00 | LONG  | 60876.35 | 60991.51 |     3.43 USD |  1666.92 USD
2024-07-03 08:00:00+00:00 | LONG  | 60543.19 | 60270.38 |    -9.89 USD |  1657.03 USD
2024-07-03 09:00:00+00:00 | LONG  | 60518.17 | 60289.82 |    -8.31 USD |  1648.72 USD
2024-07-03 11:00:00+00:00 | LONG  | 60289.82 | 60532.96 |     7.82 USD |  1656.54 USD
2024-07-03 12:00:00+00:00 | LONG  | 59965.71 | 60222.69 |     8.38 USD |  1664.91 USD
2024-07-04 09:00:00+00:00 | LONG  | 57685.75 | 57716.25 |     0.60 USD |  1665.52 USD
2024-07-04 12:00:00+00:00 | LONG  | 57171.30 | 57378.98 |     7.06 USD |  1672.58 USD
2024-07-04 14:00:00+00:00 | LONG  | 57378.98 | 58251.90 |    31.30 USD |  1703.88 USD
2024-07-04 17:00:00+00:00 | SHORT | 58216.77 | 58271.24 |    -2.50 USD |  1701.38 USD
2024-07-04 19:00:00+00:00 | SHORT | 58271.24 | 58438.27 |    -6.61 USD |  1694.77 USD
2024-07-04 20:00:00+00:00 | SHORT | 58296.82 | 58005.12 |    10.09 USD |  1704.86 USD
2024-07-04 23:00:00+00:00 | LONG  | 57087.02 | 57178.77 |     2.91 USD |  1707.78 USD
2024-07-05 02:00:00+00:00 | LONG  | 55994.52 | 53933.04 |   -12.81 USD |  1694.97 USD
2024-07-05 04:00:00+00:00 | LONG  | 53933.04 | 54260.16 |    12.34 USD |  1707.31 USD
2024-07-05 16:00:00+00:00 | SHORT | 56446.21 | 56570.23 |    -5.20 USD |  1702.11 USD
2024-07-05 20:00:00+00:00 | SHORT | 56355.98 | 56608.36 |   -10.04 USD |  1692.07 USD
2024-07-06 16:00:00+00:00 | SHORT | 57833.93 | 57810.80 |     0.34 USD |  1692.41 USD
2024-07-06 17:00:00+00:00 | SHORT | 57950.55 | 57872.51 |     2.34 USD |  1694.75 USD
2024-07-07 21:00:00+00:00 | LONG  | 56584.57 | 55938.98 |   -12.71 USD |  1682.04 USD
2024-07-07 23:00:00+00:00 | LONG  | 55938.98 | 54917.96 |   -12.62 USD |  1669.43 USD
2024-07-08 01:00:00+00:00 | LONG  | 54917.96 | 55173.73 |     9.22 USD |  1678.64 USD
2024-07-08 03:00:00+00:00 | LONG  | 55173.73 | 55526.73 |    12.92 USD |  1691.56 USD
2024-07-08 08:00:00+00:00 | SHORT | 57704.43 | 56758.93 |    34.14 USD |  1725.70 USD
2024-07-08 09:00:00+00:00 | SHORT | 57459.32 | 57087.48 |    13.44 USD |  1739.14 USD
2024-07-10 05:00:00+00:00 | SHORT | 58984.78 | 58981.94 |    -0.42 USD |  1738.73 USD
2024-07-10 16:00:00+00:00 | LONG  | 57684.56 | 57605.72 |    -3.49 USD |  1735.24 USD
2024-07-15 02:00:00+00:00 | SHORT | 62625.86 | 62647.38 |    -1.27 USD |  1733.97 USD
2024-07-15 06:00:00+00:00 | SHORT | 62924.53 | 62896.22 |     0.46 USD |  1734.42 USD
2024-07-17 16:00:00+00:00 | LONG  | 64252.58 | 64506.46 |     8.05 USD |  1742.47 USD
2024-07-17 17:00:00+00:00 | LONG  | 64299.92 | 64623.67 |    10.44 USD |  1752.91 USD
2024-07-19 14:00:00+00:00 | SHORT | 65748.29 | 66437.31 |   -13.15 USD |  1739.77 USD
2024-07-19 15:00:00+00:00 | SHORT | 65800.35 | 66794.55 |   -13.05 USD |  1726.72 USD
2024-07-19 16:00:00+00:00 | SHORT | 66437.31 | 66794.19 |   -12.11 USD |  1714.61 USD
2024-07-19 17:00:00+00:00 | LONG  | 66794.55 | 67310.11 |    16.03 USD |  1730.64 USD
2024-07-19 18:00:00+00:00 | LONG  | 66794.19 | 66976.31 |     5.38 USD |  1736.01 USD
2024-07-19 19:00:00+00:00 | LONG  | 67310.11 | 66945.55 |   -12.27 USD |  1723.74 USD
2024-07-23 05:00:00+00:00 | LONG  | 66436.09 | 66552.34 |     3.25 USD |  1726.99 USD
2024-07-25 02:00:00+00:00 | LONG  | 64197.36 | 64215.55 |     0.09 USD |  1727.09 USD
2024-07-25 03:00:00+00:00 | LONG  | 64130.23 | 64249.62 |     3.50 USD |  1730.59 USD
2024-07-25 04:00:00+00:00 | LONG  | 64215.55 | 64309.84 |     2.66 USD |  1733.25 USD
2024-07-25 09:00:00+00:00 | LONG  | 64257.18 | 64112.50 |    -5.40 USD |  1727.85 USD
2024-07-25 11:00:00+00:00 | LONG  | 64112.50 | 63782.14 |   -11.65 USD |  1716.20 USD
2024-07-25 12:00:00+00:00 | LONG  | 64063.05 | 64742.19 |    22.23 USD |  1738.43 USD
2024-07-25 13:00:00+00:00 | LONG  | 63782.14 | 64689.27 |    30.38 USD |  1768.81 USD
2024-07-25 15:00:00+00:00 | SHORT | 64689.27 | 65051.86 |   -12.92 USD |  1755.89 USD
2024-07-26 03:00:00+00:00 | SHORT | 67049.49 | 66930.80 |     3.36 USD |  1759.25 USD
2024-07-26 13:00:00+00:00 | SHORT | 67900.87 | 67551.75 |    10.78 USD |  1770.02 USD
2024-07-29 14:00:00+00:00 | LONG  | 68180.27 | 66937.04 |   -13.28 USD |  1756.75 USD
2024-07-29 17:00:00+00:00 | SHORT | 67024.68 | 67271.28 |    -8.61 USD |  1748.14 USD
2024-07-29 19:00:00+00:00 | LONG  | 67271.28 | 67491.07 |     6.61 USD |  1754.76 USD
2024-07-30 01:00:00+00:00 | LONG  | 66187.34 | 66593.70 |    12.94 USD |  1767.70 USD
2024-07-31 04:00:00+00:00 | LONG  | 65687.24 | 66438.43 |    24.74 USD |  1792.44 USD
2024-07-31 20:00:00+00:00 | LONG  | 64564.26 | 64937.78 |    12.42 USD |  1804.86 USD
2024-07-31 23:00:00+00:00 | LONG  | 64666.22 | 64153.02 |   -13.54 USD |  1791.32 USD
2024-08-01 00:00:00+00:00 | LONG  | 64650.59 | 64074.25 |   -13.43 USD |  1777.89 USD
2024-08-01 01:00:00+00:00 | LONG  | 64153.02 | 63908.42 |    -9.01 USD |  1768.88 USD
2024-08-01 02:00:00+00:00 | LONG  | 64074.25 | 63705.19 |   -13.27 USD |  1755.62 USD
2024-08-01 03:00:00+00:00 | LONG  | 63908.42 | 64296.25 |    12.79 USD |  1768.41 USD
2024-08-01 04:00:00+00:00 | LONG  | 63705.19 | 64226.39 |    17.55 USD |  1785.96 USD
2024-08-01 15:00:00+00:00 | LONG  | 63003.41 | 63148.13 |     4.59 USD |  1790.55 USD
2024-08-01 16:00:00+00:00 | LONG  | 62868.73 | 62868.78 |    -0.54 USD |  1790.02 USD
2024-08-01 23:00:00+00:00 | SHORT | 65382.49 | 64669.39 |    23.87 USD |  1813.89 USD
2024-08-02 01:00:00+00:00 | SHORT | 64669.39 | 64540.89 |     3.96 USD |  1817.85 USD
2024-08-02 19:00:00+00:00 | LONG  | 62631.49 | 62033.06 |   -13.63 USD |  1804.21 USD
2024-08-02 20:00:00+00:00 | LONG  | 62585.78 | 61195.23 |   -13.53 USD |  1790.68 USD
2024-08-02 21:00:00+00:00 | LONG  | 62033.06 | 61405.73 |   -13.43 USD |  1777.25 USD
2024-08-03 12:00:00+00:00 | SHORT | 61943.09 | 61964.40 |    -1.30 USD |  1775.95 USD
2024-08-03 13:00:00+00:00 | SHORT | 61951.61 | 60856.28 |    38.72 USD |  1814.67 USD
2024-08-03 17:00:00+00:00 | LONG  | 60479.65 | 60235.23 |    -9.71 USD |  1804.96 USD
2024-08-03 19:00:00+00:00 | LONG  | 60235.23 | 60616.50 |    13.74 USD |  1818.70 USD
2024-08-04 16:00:00+00:00 | LONG  | 58633.63 | 58711.36 |     2.47 USD |  1821.17 USD
2024-08-04 18:00:00+00:00 | LONG  | 58711.36 | 59149.53 |    16.44 USD |  1837.61 USD
2024-08-05 04:00:00+00:00 | LONG  | 53615.59 | 51460.37 |   -13.78 USD |  1823.83 USD
2024-08-05 05:00:00+00:00 | LONG  | 52753.21 | 52740.91 |    -1.08 USD |  1822.75 USD
2024-08-05 06:00:00+00:00 | LONG  | 51460.37 | 52760.21 |    57.00 USD |  1879.75 USD
2024-08-05 07:00:00+00:00 | LONG  | 52740.91 | 52449.55 |   -13.54 USD |  1866.21 USD
2024-08-05 10:00:00+00:00 | LONG  | 51367.14 | 49842.52 |   -14.00 USD |  1852.21 USD
2024-08-05 14:00:00+00:00 | SHORT | 54065.26 | 54134.64 |    -3.53 USD |  1848.69 USD
2024-08-05 15:00:00+00:00 | SHORT | 54280.30 | 54733.25 |   -13.87 USD |  1834.82 USD
2024-08-05 16:00:00+00:00 | SHORT | 54134.64 | 53258.24 |    36.58 USD |  1871.40 USD
2024-08-05 19:00:00+00:00 | LONG  | 53406.14 | 54441.42 |    44.79 USD |  1916.19 USD
2024-08-05 20:00:00+00:00 | LONG  | 54140.93 | 54640.80 |    21.54 USD |  1937.73 USD
2024-08-05 21:00:00+00:00 | SHORT | 54441.42 | 54017.79 |    18.27 USD |  1955.99 USD
2024-08-05 22:00:00+00:00 | SHORT | 54640.80 | 55851.69 |   -14.67 USD |  1941.32 USD
2024-08-05 23:00:00+00:00 | SHORT | 54017.79 | 55819.41 |   -14.56 USD |  1926.76 USD
2024-08-07 20:00:00+00:00 | LONG  | 55011.75 | 55285.26 |    11.40 USD |  1938.16 USD
2024-08-08 02:00:00+00:00 | SHORT | 57372.40 | 56776.60 |    24.58 USD |  1962.74 USD
2024-08-08 16:00:00+00:00 | SHORT | 59634.64 | 59388.79 |     9.53 USD |  1972.26 USD
2024-08-08 22:00:00+00:00 | LONG  | 62427.05 | 61228.86 |   -14.79 USD |  1957.47 USD
2024-08-11 14:00:00+00:00 | LONG  | 60340.89 | 60209.30 |    -5.92 USD |  1951.55 USD
2024-08-11 15:00:00+00:00 | LONG  | 60147.93 | 60308.44 |     5.92 USD |  1957.47 USD
2024-08-11 19:00:00+00:00 | LONG  | 59694.50 | 58986.04 |   -14.68 USD |  1942.79 USD
2024-08-11 20:00:00+00:00 | LONG  | 58559.12 | 59014.30 |    18.29 USD |  1961.08 USD
2024-08-12 00:00:00+00:00 | LONG  | 58444.83 | 58702.65 |    10.23 USD |  1971.31 USD
2024-08-12 05:00:00+00:00 | LONG  | 58572.58 | 58679.57 |     3.91 USD |  1975.22 USD
2024-08-12 06:00:00+00:00 | LONG  | 58442.49 | 58400.82 |    -2.35 USD |  1972.87 USD
2024-08-12 12:00:00+00:00 | SHORT | 59698.06 | 60309.45 |   -14.80 USD |  1958.07 USD
2024-08-12 16:00:00+00:00 | SHORT | 59661.11 | 58514.85 |    46.44 USD |  2004.51 USD
2024-08-14 16:00:00+00:00 | LONG  | 59176.07 | 59007.49 |    -7.74 USD |  1996.77 USD
2024-08-14 17:00:00+00:00 | LONG  | 59209.84 | 58998.50 |    -9.51 USD |  1987.26 USD
2024-08-14 18:00:00+00:00 | LONG  | 59007.49 | 59139.97 |     4.98 USD |  1992.24 USD
2024-08-15 06:00:00+00:00 | LONG  | 58134.93 | 58334.02 |     7.93 USD |  2000.17 USD
2024-08-15 18:00:00+00:00 | LONG  | 57916.39 | 56386.16 |   -15.00 USD |  1985.17 USD
2024-08-15 21:00:00+00:00 | LONG  | 57567.29 | 57589.06 |     0.34 USD |  1985.51 USD
2024-08-16 05:00:00+00:00 | SHORT | 58232.38 | 58473.86 |   -10.89 USD |  1974.63 USD
2024-08-19 10:00:00+00:00 | LONG  | 58076.71 | 58465.37 |    15.93 USD |  1990.55 USD
2024-08-20 01:00:00+00:00 | SHORT | 60478.98 | 60628.04 |    -6.73 USD |  1983.82 USD
2024-08-20 02:00:00+00:00 | SHORT | 60535.92 | 60930.84 |   -14.88 USD |  1968.94 USD
2024-08-20 03:00:00+00:00 | LONG  | 60628.04 | 61113.87 |    19.13 USD |  1988.07 USD
2024-08-20 04:00:00+00:00 | LONG  | 60930.84 | 61014.57 |     2.82 USD |  1990.89 USD
2024-08-20 05:00:00+00:00 | LONG  | 61113.87 | 60937.66 |    -7.77 USD |  1983.12 USD
2024-08-20 15:00:00+00:00 | SHORT | 58821.70 | 58992.87 |    -7.81 USD |  1975.31 USD
2024-08-20 17:00:00+00:00 | LONG  | 58992.87 | 59476.62 |    19.65 USD |  1994.97 USD
2024-08-21 19:00:00+00:00 | SHORT | 61563.75 | 61197.10 |    14.25 USD |  2009.22 USD
2024-08-23 17:00:00+00:00 | SHORT | 62947.87 | 63598.38 |   -15.07 USD |  1994.15 USD
2024-08-23 18:00:00+00:00 | SHORT | 63209.36 | 63683.34 |   -14.96 USD |  1979.19 USD
2024-08-23 19:00:00+00:00 | SHORT | 63598.38 | 64453.59 |   -14.84 USD |  1964.35 USD
2024-08-23 20:00:00+00:00 | SHORT | 63683.34 | 64151.19 |   -14.73 USD |  1949.62 USD
2024-08-23 21:00:00+00:00 | LONG  | 64453.59 | 64022.14 |   -14.62 USD |  1935.00 USD
2024-08-24 09:00:00+00:00 | SHORT | 64370.67 | 63977.42 |    14.20 USD |  1949.19 USD
2024-08-27 14:00:00+00:00 | LONG  | 61831.31 | 61597.00 |    -9.82 USD |  1939.37 USD
2024-08-27 15:00:00+00:00 | LONG  | 61659.88 | 61912.20 |     9.34 USD |  1948.71 USD
2024-08-27 16:00:00+00:00 | LONG  | 61597.00 | 62103.27 |    19.44 USD |  1968.15 USD
2024-08-27 21:00:00+00:00 | LONG  | 60403.96 | 59519.43 |   -14.76 USD |  1953.39 USD
2024-08-27 22:00:00+00:00 | LONG  | 59533.35 | 59109.91 |   -14.65 USD |  1938.74 USD
2024-08-28 00:00:00+00:00 | LONG  | 59109.91 | 59377.46 |    10.39 USD |  1949.12 USD
2024-08-28 02:00:00+00:00 | LONG  | 59377.46 | 59303.94 |    -3.60 USD |  1945.52 USD
2024-08-28 06:00:00+00:00 | LONG  | 59211.11 | 59276.59 |     2.11 USD |  1947.63 USD
2024-08-28 07:00:00+00:00 | LONG  | 58616.23 | 60181.64 |    64.43 USD |  2012.06 USD
2024-08-28 09:00:00+00:00 | SHORT | 60181.64 | 59956.07 |     8.82 USD |  2020.88 USD
2024-08-28 11:00:00+00:00 | SHORT | 59956.07 | 59400.36 |    22.81 USD |  2043.69 USD
2024-08-28 12:00:00+00:00 | SHORT | 59996.99 | 59207.00 |    33.02 USD |  2076.72 USD
2024-08-29 13:00:00+00:00 | SHORT | 60623.84 | 60816.88 |    -8.89 USD |  2067.83 USD
2024-08-29 15:00:00+00:00 | SHORT | 60816.88 | 60514.84 |    12.22 USD |  2080.04 USD
2024-08-30 15:00:00+00:00 | LONG  | 58034.65 | 58630.84 |    26.09 USD |  2106.13 USD
2024-09-01 04:00:00+00:00 | LONG  | 58415.59 | 58205.18 |   -10.11 USD |  2096.02 USD
2024-09-01 05:00:00+00:00 | LONG  | 58020.27 | 58431.32 |    17.93 USD |  2113.95 USD
2024-09-03 14:00:00+00:00 | LONG  | 57690.80 | 57710.10 |     0.25 USD |  2114.20 USD
2024-09-03 15:00:00+00:00 | LONG  | 57679.84 | 57730.16 |     1.67 USD |  2115.87 USD
2024-09-03 16:00:00+00:00 | LONG  | 57710.10 | 57910.39 |     8.54 USD |  2124.41 USD
2024-09-04 00:00:00+00:00 | LONG  | 57257.98 | 56651.60 |   -15.93 USD |  2108.48 USD
2024-09-04 01:00:00+00:00 | LONG  | 56828.09 | 56647.54 |    -9.01 USD |  2099.47 USD
2024-09-04 04:00:00+00:00 | LONG  | 56679.48 | 56278.39 |   -15.75 USD |  2083.73 USD
2024-09-04 05:00:00+00:00 | LONG  | 56269.96 | 56739.93 |    21.13 USD |  2104.86 USD
2024-09-04 06:00:00+00:00 | LONG  | 56278.39 | 56769.46 |    22.33 USD |  2127.18 USD
2024-09-04 15:00:00+00:00 | SHORT | 58139.39 | 57913.08 |     9.71 USD |  2136.90 USD
2024-09-04 16:00:00+00:00 | SHORT | 58399.10 | 57659.68 |    33.18 USD |  2170.08 USD
2024-09-04 17:00:00+00:00 | SHORT | 57913.08 | 58127.19 |   -10.68 USD |  2159.40 USD
2024-09-04 18:00:00+00:00 | SHORT | 57659.68 | 58077.93 |   -16.20 USD |  2143.20 USD
2024-09-05 12:00:00+00:00 | LONG  | 56697.29 | 56690.25 |    -0.98 USD |  2142.22 USD
2024-09-06 08:00:00+00:00 | LONG  | 55758.52 | 56162.63 |    18.76 USD |  2160.99 USD
2024-09-07 05:00:00+00:00 | SHORT | 54179.48 | 54266.19 |    -4.97 USD |  2156.02 USD
2024-09-07 06:00:00+00:00 | SHORT | 54290.46 | 54358.77 |    -4.04 USD |  2151.98 USD
2024-09-07 07:00:00+00:00 | SHORT | 54266.19 | 54260.52 |    -0.36 USD |  2151.62 USD
2024-09-07 09:00:00+00:00 | SHORT | 54260.52 | 54336.36 |    -4.40 USD |  2147.21 USD
2024-09-09 17:00:00+00:00 | SHORT | 56512.09 | 57163.04 |   -16.10 USD |  2131.11 USD
2024-09-09 22:00:00+00:00 | SHORT | 57237.65 | 56997.46 |    10.54 USD |  2141.65 USD
2024-09-11 06:00:00+00:00 | LONG  | 56465.77 | 56430.09 |    -2.33 USD |  2139.31 USD
2024-09-11 13:00:00+00:00 | LONG  | 55838.64 | 56716.01 |    41.38 USD |  2180.69 USD
2024-09-13 22:00:00+00:00 | SHORT | 60638.91 | 60457.50 |     7.50 USD |  2188.19 USD
2024-09-15 23:00:00+00:00 | LONG  | 59188.64 | 58666.46 |   -16.41 USD |  2171.78 USD
2024-09-16 02:00:00+00:00 | LONG  | 58213.71 | 58333.83 |     4.95 USD |  2176.73 USD
2024-09-16 14:00:00+00:00 | LONG  | 57609.59 | 57847.79 |    10.60 USD |  2187.33 USD
2024-09-17 16:00:00+00:00 | SHORT | 60929.80 | 60565.41 |    15.70 USD |  2203.02 USD
2024-09-26 00:00:00+00:00 | LONG  | 62956.49 | 63319.79 |    15.23 USD |  2218.25 USD
2024-09-26 16:00:00+00:00 | SHORT | 65353.52 | 65269.02 |     2.92 USD |  2221.17 USD
2024-09-30 03:00:00+00:00 | LONG  | 64529.85 | 64510.38 |    -1.50 USD |  2219.67 USD
2024-09-30 04:00:00+00:00 | LONG  | 64450.02 | 64370.73 |    -4.08 USD |  2215.59 USD
2024-09-30 05:00:00+00:00 | LONG  | 64510.38 | 64581.20 |     2.38 USD |  2217.96 USD
2024-09-30 06:00:00+00:00 | LONG  | 64370.73 | 64316.45 |    -3.00 USD |  2214.96 USD
2024-09-30 09:00:00+00:00 | LONG  | 63646.71 | 63854.07 |     8.36 USD |  2223.32 USD
2024-09-30 10:00:00+00:00 | LONG  | 63642.71 | 64049.10 |    17.08 USD |  2240.39 USD
2024-09-30 16:00:00+00:00 | LONG  | 63478.31 | 63338.07 |    -6.86 USD |  2233.54 USD
2024-09-30 23:00:00+00:00 | LONG  | 63312.28 | 63396.97 |     3.06 USD |  2236.60 USD
2024-10-01 16:00:00+00:00 | LONG  | 62448.00 | 61968.29 |   -16.77 USD |  2219.83 USD
2024-10-01 20:00:00+00:00 | LONG  | 60704.11 | 60752.38 |     1.54 USD |  2221.37 USD
2024-10-01 21:00:00+00:00 | LONG  | 61098.42 | 60858.91 |   -11.55 USD |  2209.81 USD
2024-10-01 22:00:00+00:00 | LONG  | 60752.38 | 61029.46 |    11.94 USD |  2221.75 USD
2024-10-02 00:00:00+00:00 | LONG  | 61029.46 | 61800.05 |    34.40 USD |  2256.15 USD
2024-10-02 08:00:00+00:00 | SHORT | 61797.73 | 61204.65 |    26.39 USD |  2282.54 USD
2024-10-02 12:00:00+00:00 | LONG  | 60806.97 | 61141.76 |    15.02 USD |  2297.56 USD
2024-10-03 08:00:00+00:00 | LONG  | 60250.23 | 60963.66 |    33.32 USD |  2330.88 USD
2024-10-05 20:00:00+00:00 | LONG  | 61726.97 | 62036.41 |    13.91 USD |  2344.79 USD
2024-10-07 01:00:00+00:00 | SHORT | 63820.95 | 63508.13 |    13.66 USD |  2358.45 USD
2024-10-07 23:00:00+00:00 | LONG  | 62261.48 | 62631.53 |    16.81 USD |  2375.26 USD
2024-10-08 00:00:00+00:00 | LONG  | 62512.08 | 62772.01 |    11.63 USD |  2386.90 USD
2024-10-09 20:00:00+00:00 | LONG  | 60455.80 | 60750.77 |    13.84 USD |  2400.74 USD
2024-10-10 18:00:00+00:00 | LONG  | 59323.36 | 59680.53 |    17.35 USD |  2418.09 USD
2024-10-11 15:00:00+00:00 | LONG  | 62416.00 | 62881.38 |    21.81 USD |  2439.90 USD
2024-10-11 19:00:00+00:00 | SHORT | 63017.22 | 62815.12 |     9.05 USD |  2448.95 USD
2024-10-11 20:00:00+00:00 | SHORT | 63020.02 | 62437.33 |    27.57 USD |  2476.52 USD
2024-10-13 14:00:00+00:00 | LONG  | 62218.49 | 62609.68 |    18.72 USD |  2495.24 USD
